profile_id,profile_url,rating,rating_band,chart_id,song_id,title,displayed_title,difficulty,level,internal_level,chart_type,achievement,rank,chart_rating,calculated_chart_rating,best50_section,category,song_version,chart_version,is_new
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,Destined Marionette__dx__master,Destined Marionette,Destined Marionette,Destined Marionette,master,14,14.3,dx,100.7198,SSS+,319,321,new,ゲーム＆バラエティ,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,ATLAS RUSH__dx__master,ATLAS RUSH,ATLAS RUSH,ATLAS RUSH,master,14+,14.7,dx,100.1578,SSS,318,318,new,maimai,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,Synthesis.__dx__master,Synthesis.,Synthesis.,Synthesis.,master,14,14.1,dx,100.7218,SSS+,317,317,new,ゲーム＆バラエティ,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,おべんきょうたいむ__dx__master,おべんきょうたいむ,おべんきょうたいむ,おべんきょうたいむ,master,14,14.1,dx,100.6656,SSS+,317,317,new,niconico＆ボーカロイド,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,Overjoy ★ OVERDOSE!!__dx__master,Overjoy ★ OVERDOSE!!,Overjoy ★ OVERDOSE!!,Overjoy ★ OVERDOSE!!,master,14,14.2,dx,100.5423,SSS+,317,319,new,ゲーム＆バラエティ,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,Åntinomiε__dx__master,Åntinomiε,Åntinomiε,Åntinomiε,master,14+,14.6,dx,100.0945,SSS,315,315,new,maimai,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,Unwelcome School__dx__remaster,Unwelcome School,Unwelcome School,Unwelcome School,remaster,14,14.1,dx,100.8006,SSS+,315,317,new,ゲーム＆バラエティ,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,DATAERR0R__dx__master,DATAERR0R,DATAERR0R,DATAERR0R,master,14,14.0,dx,100.7177,SSS+,315,315,new,ゲーム＆バラエティ,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,Ref:rain (for 7th Heaven)__dx__master,Ref:rain (for 7th Heaven),Ref:rain (for 7th Heaven),Ref:rain (for 7th Heaven),master,14,14.0,dx,100.5379,SSS+,315,315,new,maimai,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,超最終鬼畜妹フランドール・S__dx__master,超最終鬼畜妹フランドール・S,超最終鬼畜妹フランドール・S,超最終鬼畜妹フランドール・S,master,13+,13.9,dx,100.9005,SSS+,312,312,new,東方Project,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,胡蝶乃舞__dx__master,胡蝶乃舞,胡蝶乃舞,胡蝶乃舞,master,13+,13.9,dx,100.7397,SSS+,312,312,new,ゲーム＆バラエティ,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,BATTLE NO.1__dx__master,BATTLE NO.1,BATTLE NO.1,BATTLE NO.1,master,14,14.5,dx,100.598,SSS+,326,326,old,ゲーム＆バラエティ,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,Falsum Atlantis.__dx__master,Falsum Atlantis.,Falsum Atlantis.,Falsum Atlantis.,master,14,14.5,dx,100.5132,SSS+,326,326,old,オンゲキ＆CHUNITHM,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,#狂った民族２ PRAVARGYAZOOQA__dx__master,#狂った民族２ PRAVARGYAZOOQA,#狂った民族２ PRAVARGYAZOOQA,#狂った民族2 PRAVARGYAZOOQA,master,14,14.4,dx,100.6339,SSS+,324,324,old,maimai,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,YURUSHITE__dx__master,YURUSHITE,YURUSHITE,YURUSHITE,master,14,14.4,dx,100.6129,SSS+,324,324,old,オンゲキ＆CHUNITHM,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,Contrapasso -paradiso-__std__master,Contrapasso -paradiso-,Contrapasso -paradiso-,Contrapasso -paradiso-,master,14,14.4,std,100.592,SSS+,324,324,old,maimai,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,Trick tear__dx__master,Trick tear,Trick tear,Trick tear,master,14,14.4,dx,100.5408,SSS+,324,324,old,maimai,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,ほしぞらスペクタクル__dx__master,ほしぞらスペクタクル,ほしぞらスペクタクル,ほしぞらスペクタクル,master,14,14.4,dx,100.5379,SSS+,324,324,old,maimai,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,Blows Up Everything__dx__remaster,Blows Up Everything,Blows Up Everything,Blows Up Everything,remaster,14,14.3,dx,100.6376,SSS+,321,321,old,maimai,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,Party☆People☆Princess__dx__master,Party☆People☆Princess,Party☆People☆Princess,Party☆People☆Princess,master,14,14.3,dx,100.6369,SSS+,321,321,old,maimai,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,MEGATON BLAST__dx__master,MEGATON BLAST,MEGATON BLAST,MEGATON BLAST,master,14,14.3,dx,100.5881,SSS+,321,321,old,オンゲキ＆CHUNITHM,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,Swift Swing__dx__master,Swift Swing,Swift Swing,Swift Swing,master,14,14.3,dx,100.5776,SSS+,321,321,old,maimai,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,マツヨイナイトバグ__dx__remaster,マツヨイナイトバグ,マツヨイナイトバグ,マツヨイナイトバグ,remaster,14,14.3,dx,100.5773,SSS+,321,321,old,東方Project,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,SUPER AMBULANCE__dx__master,SUPER AMBULANCE,SUPER AMBULANCE,SUPER AMBULANCE,master,14,14.3,dx,100.5449,SSS+,321,321,old,オンゲキ＆CHUNITHM,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,Hainuwele__dx__master,Hainuwele,Hainuwele,Hainuwele,master,14,14.3,dx,100.5313,SSS+,321,321,old,オンゲキ＆CHUNITHM,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,チエルカ／エソテリカ__dx__master,チエルカ／エソテリカ,チエルカ／エソテリカ,チエルカ/エソテリカ,master,14,14.3,dx,100.5003,SSS+,321,321,old,maimai,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,インパアフェクシオン・ホワイトガアル__dx__master,インパアフェクシオン・ホワイトガアル,インパアフェクシオン・ホワイトガアル,インパアフェクシオン・ホワイトガアル,master,14,14.2,dx,100.7475,SSS+,319,319,old,オンゲキ＆CHUNITHM,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,美夜月鏡__dx__master,美夜月鏡,美夜月鏡,美夜月鏡,master,14,14.1,dx,100.6821,SSS+,319,317,old,オンゲキ＆CHUNITHM,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,ミラクルポップ☆アドベンチャー!!!!!__dx__master,ミラクルポップ☆アドベンチャー!!!!!,ミラクルポップ☆アドベンチャー!!!!!,ミラクルポップ☆アドベンチャー!!!!!,master,14,14.2,dx,100.6758,SSS+,319,319,old,ゲーム＆バラエティ,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,デッドマンズバラッド__dx__master,デッドマンズバラッド,デッドマンズバラッド,デッドマンズバラッド,master,14,14.2,dx,100.6626,SSS+,319,319,old,niconico＆ボーカロイド,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,Cthugha__dx__master,Cthugha,Cthugha,Cthugha,master,14,14.2,dx,100.6167,SSS+,319,319,old,ゲーム＆バラエティ,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,Chronomia__dx__master,Chronomia,Chronomia,Chronomia,master,14,14.2,dx,100.5659,SSS+,319,319,old,ゲーム＆バラエティ,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,きたさいたま2000__std__master,きたさいたま2000,きたさいたま2000,きたさいたま2000,master,14,14.2,std,100.5332,SSS+,319,319,old,ゲーム＆バラエティ,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,BULK UP (GAME EXCLUSIVE EDIT)__dx__master,BULK UP (GAME EXCLUSIVE EDIT),BULK UP (GAME EXCLUSIVE EDIT),BULK UP (GAME EXCLUSIVE EDIT),master,14,14.2,dx,100.5306,SSS+,319,319,old,ゲーム＆バラエティ,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,ガラテアの螺旋__std__remaster,ガラテアの螺旋,ガラテアの螺旋,ガラテアの螺旋,remaster,14+,14.7,std,100.4091,SSS,318,318,old,maimai,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,雨露霜雪__dx__master,雨露霜雪,雨露霜雪,雨露霜雪,master,14+,14.6,dx,100.3814,SSS,318,316,old,maimai,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,VERTeX__std__master,VERTeX,VERTeX,VERTeX,master,14+,14.7,std,100.3489,SSS,318,318,old,maimai,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,Cryptarithm__dx__master,Cryptarithm,Cryptarithm,Cryptarithm,master,14+,14.6,dx,100.1841,SSS,318,315,old,maimai,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,LAMIA__dx__master,LAMIA,LAMIA,LAMIA,master,14+,14.7,dx,100.1256,SSS,317,317,old,オンゲキ＆CHUNITHM,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,GIGANTØMAKHIA__dx__master,GIGANTØMAKHIA,GIGANTØMAKHIA,GIGANTØMAKHIA,master,14+,14.7,dx,100.0352,SSS,317,317,old,maimai,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,FREEDOM DiVE (tpz Overcute Remix)__std__master,FREEDOM DiVE (tpz Overcute Remix),FREEDOM DiVE (tpz Overcute Remix),FREEDOM DiVE (tpz Overcute Remix),master,14,14.1,std,100.6297,SSS+,317,317,old,ゲーム＆バラエティ,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,HECATONCHEIR__dx__master,HECATONCHEIR,HECATONCHEIR,HECATONCHEIR,master,14,14.1,dx,100.6058,SSS+,317,317,old,maimai,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,Love's Theme of BADASS ～バッド・アス 愛のテーマ～__dx__master,Love's Theme of BADASS ～バッド・アス 愛のテーマ～,Love's Theme of BADASS ～バッド・アス 愛のテーマ～,Love's Theme of BADASS ~バッド・アス 愛のテーマ~,master,14,14.1,dx,100.5856,SSS+,317,317,old,ゲーム＆バラエティ,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,R'N'R Monsta__dx__master,R'N'R Monsta,R'N'R Monsta,R'N'R Monsta,master,14,14.1,dx,100.5655,SSS+,317,317,old,オンゲキ＆CHUNITHM,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,火炎地獄__dx__master,火炎地獄,火炎地獄,火炎地獄,master,14,14.1,dx,100.5382,SSS+,317,317,old,maimai,,,False
dlagusdnd3,https://maimai.shiftpsh.com/profile/dlagusdnd3/home,15964,15500-15999,カゲロウデイズ__std__remaster,カゲロウデイズ,カゲロウデイズ,カゲロウデイズ,remaster,14,14.1,std,100.5378,SSS+,317,317,old,niconico＆ボーカロイド,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,Break The Speakers__dx__master,Break The Speakers,Break The Speakers,Break The Speakers,master,14+,14.7,dx,100.5144,SSS+,330,330,new,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,Åntinomiε__dx__master,Åntinomiε,Åntinomiε,Åntinomiε,master,14+,14.6,dx,100.6251,SSS+,328,328,new,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,ラストピースに祝福と栄光を__dx__master,ラストピースに祝福と栄光を,ラストピースに祝福と栄光を,ラストピースに祝福と栄光を,master,14+,14.6,dx,100.5281,SSS+,328,328,new,オンゲキ＆CHUNITHM,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,MYTH Re：LEASE__dx__master,MYTH Re：LEASE,MYTH Re：LEASE,MYTH Re:LEASE,master,14,14.5,dx,100.7283,SSS+,326,326,new,ゲーム＆バラエティ,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,Get U ♭ack__dx__master,Get U ♭ack,Get U ♭ack,Get U ♭ack,master,14+,14.6,dx,100.6217,SSS+,326,328,new,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,華天月兎__dx__master,華天月兎,華天月兎,華天月兎,master,14,14.4,dx,100.6878,SSS+,324,324,new,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,Retribution ～ Cycle of Redemption ～__dx__master,Retribution ～ Cycle of Redemption ～,Retribution ～ Cycle of Redemption ～,Retribution ~ Cycle of Redemption ~,master,14,14.4,dx,100.5812,SSS+,324,324,new,ゲーム＆バラエティ,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,るろうらんる__dx__master,るろうらんる,るろうらんる,るろうらんる,master,14,14.3,dx,100.8084,SSS+,321,321,new,niconico＆ボーカロイド,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,Zitronectar__dx__master,Zitronectar,Zitronectar,Zitronectar,master,14,14.4,dx,100.6099,SSS+,321,324,new,オンゲキ＆CHUNITHM,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,Galaxy Blaster__dx__master,Galaxy Blaster,Galaxy Blaster,Galaxy Blaster,master,14,14.3,dx,100.5574,SSS+,321,321,new,オンゲキ＆CHUNITHM,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,ニルヴの心臓__dx__master,ニルヴの心臓,ニルヴの心臓,ニルヴの心臓,master,14,14.3,dx,100.5144,SSS+,321,321,new,ゲーム＆バラエティ,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,殿ッ！？ご乱心！？__dx__master,殿ッ！？ご乱心！？,殿ッ！？ご乱心！？,殿ッ!?ご乱心!?,master,14,14.2,dx,100.7354,SSS+,319,319,new,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,AFTER PANDORA__std__master,AFTER PANDORA,AFTER PANDORA,AFTER PANDORA,master,14,14.2,std,100.6636,SSS+,319,319,new,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,Dazzle hop__dx__master,Dazzle hop,Dazzle hop,Dazzle hop,master,14,14.2,dx,100.6375,SSS+,319,319,new,オンゲキ＆CHUNITHM,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,∀__dx__master,∀,∀,∀,master,14,14.3,dx,100.5697,SSS+,319,321,new,ゲーム＆バラエティ,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,SILENT BLUE__std__master,SILENT BLUE,SILENT BLUE,SILENT BLUE,master,14+,14.8,std,100.5681,SSS+,333,333,old,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,雨露霜雪__dx__master,雨露霜雪,雨露霜雪,雨露霜雪,master,14+,14.6,dx,100.5878,SSS+,330,328,old,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,mystique as iris__dx__master,mystique as iris,mystique as iris,mystique as iris,master,14+,14.6,dx,100.643,SSS+,328,328,old,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,VERTeX (rintaro soma deconstructed remix)__dx__master,VERTeX (rintaro soma deconstructed remix),VERTeX (rintaro soma deconstructed remix),VERTeX (rintaro soma deconstructed remix),master,14+,14.6,dx,100.5761,SSS+,328,328,old,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,神威__dx__master,神威,神威,神威,master,14+,14.6,dx,100.5515,SSS+,328,328,old,ゲーム＆バラエティ,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,ViRTUS__dx__master,ViRTUS,ViRTUS,ViRTUS,master,14+,14.6,dx,100.5314,SSS+,328,328,old,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,BLACK SWAN__dx__master,BLACK SWAN,BLACK SWAN,BLACK SWAN,master,14+,14.6,dx,100.5292,SSS+,328,328,old,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,超熊猫的周遊記（ワンダーパンダートラベラー）__dx__master,超熊猫的周遊記（ワンダーパンダートラベラー）,超熊猫的周遊記（ワンダーパンダートラベラー）,超熊猫的周遊記 (ワンダーパンダートラベラー),master,14+,14.6,dx,100.5082,SSS+,328,328,old,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,QUATTUORUX__dx__master,QUATTUORUX,QUATTUORUX,QUATTUORUX,master,14,14.5,dx,100.8025,SSS+,326,326,old,ゲーム＆バラエティ,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,アポカリプスに反逆の焔を焚べろ__dx__master,アポカリプスに反逆の焔を焚べろ,アポカリプスに反逆の焔を焚べろ,アポカリプスに反逆の焔を焚べろ,master,14,14.5,dx,100.7112,SSS+,326,326,old,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,Falsum Atlantis.__dx__master,Falsum Atlantis.,Falsum Atlantis.,Falsum Atlantis.,master,14,14.5,dx,100.644,SSS+,326,326,old,オンゲキ＆CHUNITHM,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,最強STRONGER__dx__master,最強STRONGER,最強STRONGER,最強STRONGER,master,14,14.5,dx,100.6106,SSS+,326,326,old,ゲーム＆バラエティ,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,初音ミクの消失__dx__master,初音ミクの消失,初音ミクの消失,初音ミクの消失,master,14,14.5,dx,100.574,SSS+,326,326,old,niconico＆ボーカロイド,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,Raven Emperor__dx__master,Raven Emperor,Raven Emperor,Raven Emperor,master,14,14.5,dx,100.5479,SSS+,326,326,old,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,MarbleBlue.__dx__master,MarbleBlue.,MarbleBlue.,MarbleBlue.,master,14,14.5,dx,100.5156,SSS+,326,326,old,オンゲキ＆CHUNITHM,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,FLUFFY FLASH__dx__master,FLUFFY FLASH,FLUFFY FLASH,FLUFFY FLASH,master,14,14.4,dx,100.7571,SSS+,324,324,old,オンゲキ＆CHUNITHM,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,Revive The Rave__std__remaster,Revive The Rave,Revive The Rave,Revive The Rave,remaster,14,14.4,std,100.634,SSS+,324,324,old,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,GEOMETRIC DANCE__dx__master,GEOMETRIC DANCE,GEOMETRIC DANCE,GEOMETRIC DANCE,master,14,14.4,dx,100.6333,SSS+,324,324,old,オンゲキ＆CHUNITHM,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,"≠彡""/了→__dx__master","≠彡""/了→","≠彡""/了→","≠彡""/了→",master,14,14.4,dx,100.6191,SSS+,324,324,old,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,QuiQ__dx__master,QuiQ,QuiQ,QuiQ,master,14,14.4,dx,100.6107,SSS+,324,324,old,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,Trick tear__dx__master,Trick tear,Trick tear,Trick tear,master,14,14.4,dx,100.6034,SSS+,324,324,old,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,バーチャルダム　ネーション__dx__remaster,バーチャルダム　ネーション,バーチャルダム　ネーション,バーチャルダム ネーション,remaster,14,14.4,dx,100.5751,SSS+,324,324,old,maimai,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,極圏__std__master,極圏,極圏,極圏,master,14,14.4,std,100.549,SSS+,324,324,old,ゲーム＆バラエティ,,,False
dr_emon,https://maimai.shiftpsh.com/profile/dr_emon/home,16200,16000-16499,SUPER AMBULANCE__dx__master,SUPER AMBULANCE,SUPER AMBULANCE,SUPER AMBULANCE,master,14,14.3,dx,100.968,SSS+,322,321,old,オンゲキ＆CHUNITHM,,,False
